OrderId,StopSequenceNumber,CargoChangeSequenceNumber,CargoChangeType,GeneralDescription,Weight,TruckNumber,TrailerNumber,Driver1Name,Driver2Name
"000000000180",4,1,"Hook","Hot dog buns, x-ray machine parts, gold and engine parts",1378.91,"362796163716","269747477003","Nancy Lewis Perry",""
"000000000180",6,1,"Drop","Jogging pants, krazy glue, lobsters and radium",1130.13,"716731620417","666544680939","Samuel K. Kern",""
"000000000180",7,1,"Drop","hot dog buns",4943.62,"","737160337720","George Williams",""
"000000000181",2,1,"Load","gold",4381.79,"184104548900","","Louise B. Mitchell",""
"000000000181",3,1,"Unload","Engine parts and nylon stockings",4315.63,"253586947779","794976504643","Kevin Irvin",""
"000000000181",5,1,"Drop","Orange juice, quilts and machinery",5646.77,"7587349182","666239001348","Samuel O'Toole",""
"000000000181",6,1,"Hook","Orange juice, gold, uranium and dogfood",9743.59,"625166727771","","Francis Williams",""
"000000000181",8,1,"Unload","engine parts",7268.62,"35995485003","","Betty Covington",""
"000000000182",2,1,"Load","X-ray machine parts and potatoes",2720.43,"357566255625","735963198828","Roberta O. Nelson-Benitez",""
"000000000182",3,1,"Hook","radium",106.96,"227415156657","439217463141","Mitchell Edwards",""
"000000000182",3,2,"Drop","Velvet and radium",6761.39,"275745404342","746234455157","Danielle S. Velazquez",""
"000000000182",4,1,"Hook","radium",1525.67,"","","Samuel Mitchell",""
"000000000182",5,1,"Hook","Lobsters and engine parts",5309.13,"","805815863540","Quincy Lewis",""
"000000000182",8,1,"Load","Engine parts and gold",9437.39,"542480739355","544349741885","Nancy O'Toole",""
"000000000182",9,1,"Unload","Orange juice, krazy glue, Caesar salad mix and radium",5196.23,"","499410852284","Isaiah Williams",""
"000000000183",2,1,"Hook","yoyos",9149.16,"","","Samuel Lewis",""
"000000000183",8,1,"Drop","Ice cream cones and radium",6212.13,"463903534580","","Louise Yarbrough",""
"000000000184",2,1,"Hook","Potatoes, krazy glue and x-ray machine parts",3460.11,"581678444056","812514300186","Xaviera S. Edwards",""
"000000000184",3,1,"Hook","engine parts",6025.47,"91530556729","418233725689","Nancy Lewis",""
"000000000184",4,1,"Hook","Machinery, turtle eggs and lobsters",9115.55,"","684078356378","William Q. Underwood",""
"000000000184",5,1,"Hook","uranium",3086.43,"","943332181342","Kevin Edwards-Dawson","Isaiah A. Lewis"
"000000000184",5,2,"Drop","flash-frozen french fries",4762.42,"60810134773","","Oliver Jackson",""
"000000000184",6,1,"Load","Caesar salad mix",4606.57,"548638684018","","Danielle Yarbrough",""
"000000000184",6,2,"Drop","Windows and bricks",849.21,"410695568187","406201273200","Charles N. Covington",""
"000000000184",7,1,"Load","Apples, turtle eggs and bricks",1333.08,"","924943584598","Harriet Jackson",""
"000000000184",7,2,"Unload","Lobsters, engine parts, Caesar salad mix and radium",6529.99,"537877563690","","Mitchell Kern",""
"000000000184",8,1,"Hook","Hot dog buns, uranium, flash-frozen french fries and jogging pants",7781.49,"544981602072","623048908147","Nancy K. Quasnoy",""
"000000000184",8,2,"Drop","Hot dog buns, radium and velvet",7914.2,"795455336936","97055053091","Mitchell Covington",""
"000000000184",9,1,"Hook","Caesar salad mix",1440.85,"","","Roberta V. Grimes",""
"000000000184",10,1,"Load","Radium, x-ray machine parts and Caesar salad mix",1990.8,"579382198378","341387521837","Velma Thompson",""
"000000000184",11,1,"Unload","Orange juice, ice cream cones and stovepipe hats",1364.91,"639376219202","46755086581","Harriet F. Harrison",""
"000000000185",2,1,"Hook","Bricks, nylon stockings and lobsters",9246.15,"251342697260","333846133341","Betty Williams",""
"000000000185",3,1,"Hook","nylon stockings",5273.39,"","91377483321","Louise Benitez",""
"000000000185",4,1,"Hook","Orange juice, lobsters and windows",7688.41,"","253830157888","Tammy S. Covington",""
"000000000185",5,1,"Drop","Bricks, krazy glue and flash-frozen french fries",9134.77,"104091221863","28889487562","George E. Thompson Velazquez",""
"000000000185",6,1,"Unload","hot dog buns",7505.86,"","","Charles Anderson",""
"000000000185",7,1,"Unload","X-ray machine parts and dogfood",9684.44,"","","Patricia M. Irvin-Jackson",""
"000000000186",2,1,"Load","Apples, x-ray machine parts and machinery",1235.2,"","","Betty Velazquez",""
"000000000186",3,1,"Hook","X-ray machine parts, flash-frozen french fries, uranium and gold",5770.14,"","","Francis V. Irvin",""
"000000000186",4,1,"Load","Ice cream cones, apples and flash-frozen french fries",9780.95,"3757181296","965141032536","Nancy Williams",""
"000000000186",5,1,"Drop","Stovepipe hats and ice cream cones",6338.84,"","528405767330","Danielle Harrison",""
"000000000186",8,1,"Drop","Gold, nylon stockings, quilts and hot dog buns",5361.2,"809563629197","98784399475","Mitchell H. Jackson",""
"000000000186",9,1,"Drop","radium",4394.65,"","602780304048","Roberta Kern",""
"000000000186",10,1,"Drop","Radium and machinery",7098.69,"725244780814","","Danielle Kern",""
"000000000187",2,1,"Hook","Velvet and krazy glue",768.26,"890507936876","550845382679","Oliver Grimes",""
"000000000187",3,1,"Unload","Nylon stockings and lobsters",7879.34,"361546515476","961044050415","George I. Quasnoy",""
"000000000187",4,1,"Drop","lobsters",4409.71,"617362110184","","Francis Thompson",""
"000000000187",5,1,"Drop","Ice cream cones and uranium",686.23,"","357209431667","Charles E. Smith",""
"000000000188",2,1,"Load","Bricks and turtle eggs",429.6,"","800205229567","Tammy Smith",""
"000000000188",4,1,"Hook","Bricks, dogfood and jogging pants",7975.84,"111878484501","926059137488","Quincy P. Irvin",""
"000000000188",5,1,"Load","Radium, dogfood and quilts",7433.03,"","324088814633","Isaiah Jackson",""
"000000000188",8,1,"Drop","Stovepipe hats and jogging pants",1550.25,"267173857786","","Oliver U. Mitchell","Yancey Lewis-Kern"
"000000000189",2,1,"Hook","uranium",4391.48,"","","William Anderson",""
"000000000189",3,1,"Drop","Bricks, hot dog buns and ice cream cones",119.23,"630076234685","643128676782","Oliver Irvin-Dawson",""
"000000000189",4,1,"Load","windows",1918.92,"634461565114","23201061542","Mitchell B. Edwards",""
"000000000189",4,2,"Unload","yoyos",5856.63,"767663509420","405883452612","Louise Irvin",""
"000000000189",5,1,"Load","Machinery, lobsters, turtle eggs and x-ray machine parts",3055.01,"565405527124","273301494597","Oliver M. Ramakrishnan",""
"000000000189",5,2,"Unload","Apples and gold",4342.24,"752177571439","270457752460","Quincy G. Nelson",""
"000000000189",6,1,"Hook","windows",7897.77,"233268593546","","Xaviera French",""
"000000000189",6,2,"Drop","Gold and nylon stockings",7498.12,"857285205664","849841317791","Ulysses Grimes-Benitez",""
"000000000189",7,1,"Unload","Uranium and orange juice",3143.93,"20920634549","","Harriet Smith","Tammy Ramakrishnan Lewis"
"000000000189",8,1,"Load","orange juice",9812.71,"197776644232","871100644678","Mitchell A. Covington",""
"000000000189",8,2,"Unload","Bricks, Caesar salad mix and radium",9770.14,"355607392966","","Isaiah X. Harrison",""
"000000000189",9,1,"Load","Yoyos, quilts and turtle eggs",1828.17,"","174964033092","Yancey Ramakrishnan-Jackson",""
"000000000189",10,1,"Drop","velvet",3515.64,"794185092248","757950680778","Roberta X. Quasnoy",""
"000000000190",2,1,"Hook","Yoyos, dogfood, nylon stockings and apples",3555.53,"","993436592711","Kevin Ramakrishnan",""
"000000000190",3,1,"Load","turtle eggs",5934.47,"445362057978","193428727113","Kevin P. Williams Xing",""
"000000000190",3,2,"Unload","X-ray machine parts, yoyos and Caesar salad mix",6770.26,"147840829503","418873076337","Charles F. Irvin",""
"000000000190",4,1,"Drop","Krazy glue, hot dog buns and quilts",9506.07,"","","William O'Toole",""
"000000000191",2,1,"Hook","orange juice",7851.72,"","850908240649","Mitchell C. Underwood Yarbrough",""
"000000000191",3,1,"Hook","Uranium and radium",3838.82,"925519462000","","Eduardo R. Covington-Smith",""
"000000000191",3,2,"Drop","quilts",3988.78,"","","Patricia L. Ramakrishnan","Yancey Edwards"
"000000000191",4,1,"Unload","Engine parts and stovepipe hats",5097.51,"","253578208109","Francis Anderson",""
"000000000191",5,1,"Hook","Krazy glue and dogfood",6363.98,"837096575521","","George Underwood",""
"000000000191",7,1,"Unload","Ice cream cones, turtle eggs and velvet",6620.52,"910779435055","606035871017","Louise Mitchell",""
"000000000191",8,1,"Hook","Lobsters, radium, x-ray machine parts and apples",1797.45,"415751912705","152693121659","William Irvin",""
"000000000191",9,1,"Hook","krazy glue",9260.92,"632725313690","277373779017","William H. Velazquez",""
"000000000191",11,1,"Drop","Krazy glue and engine parts",4022.01,"893780067650","","Velma X. Underwood-Nelson",""
"000000000191",14,1,"Load","jogging pants",8325.31,"","638385396896","George Harrison Velazquez",""
"000000000191",15,1,"Drop","Gold and potatoes",7590.24,"443248497586","803152623519","George O. Anderson",""
"000000000192",2,1,"Load","Windows, engine parts and lobsters",939.1,"270080196607","556321297119","Harriet French Lewis",""
"000000000192",3,1,"Load","Quilts, dogfood and apples",8622.03,"307183682640","582791189947","Alfred Nelson",""
"000000000192",3,2,"Drop","bricks",7627.6,"","295102831517","William E. O'Toole",""
"000000000192",4,1,"Load","Apples, machinery and yoyos",665.95,"74420286796","","Charles Edwards","Janice G. Lewis-French"
"000000000192",5,1,"Hook","Nylon stockings, turtle eggs and x-ray machine parts",9630.66,"","56940116183","Charles S. Perry Yarbrough",""
"000000000192",5,2,"Unload","Turtle eggs, machinery, radium and orange juice",4222.73,"","744021207793","Patricia Kern",""
"000000000192",7,1,"Load","Hot dog buns and dogfood",1852.49,"765622313800","894168252811","Nancy Dawson",""
"000000000192",8,1,"Hook","Stovepipe hats and windows",2392.94,"616437277522","821122397879","Alfred G. O'Toole",""
"000000000192",8,2,"Drop","Flash-frozen french fries, stovepipe hats, uranium and lobsters",8072.25,"","565254828665","Mitchell T. Benitez",""
"000000000192",9,1,"Unload","Nylon stockings, turtle eggs, windows and dogfood",707.52,"330683285826","","William D. Ramakrishnan Williams",""
"000000000193",2,1,"Load","Uranium, Caesar salad mix and machinery",6069.85,"26016726097","","Xaviera Edwards-Grimes",""
"000000000193",3,1,"Hook","machinery",4374.8,"","","Danielle Anderson-Smith",""
"000000000193",4,1,"Hook","Dogfood and gold",3503.96,"","","George Yarbrough","Patricia Grimes"
"000000000193",4,2,"Unload","Krazy glue and windows",3814.55,"650465310850","172850525077","Eduardo Quasnoy",""
"000000000193",7,1,"Drop","Ice cream cones, lobsters and engine parts",9288.34,"","","Danielle Covington-Irvin",""
"000000000193",9,1,"Unload","orange juice",8182.43,"624621531267","","Isaiah O. Ramakrishnan",""
"000000000194",2,1,"Load","Engine parts and jogging pants",6901.97,"749764604801","532566997970","Francis Williams-Jackson",""
"000000000194",4,1,"Drop","Stovepipe hats, jogging pants, bricks and Caesar salad mix",1491.62,"551655822606","534072961164","Samuel E. Irvin",""
"000000000194",7,1,"Unload","Lobsters and bricks",5800.08,"502710695268","186163367591","Mitchell Lewis",""
"000000000194",8,1,"Hook","Gold and nylon stockings",9609.05,"949483496089","571735746952","Roberta T. Covington",""
"000000000194",8,2,"Unload","Turtle eggs, gold and velvet",2925.35,"","268176080632","Kevin F. Williams",""
"000000000194",9,1,"Hook","nylon stockings",1801.11,"561924472255","711238684852","Xaviera Thompson",""
"000000000194",11,1,"Hook","Jogging pants and machinery",4549.75,"","468473147249","Xaviera Ramakrishnan",""
"000000000194",12,1,"Drop","lobsters",9802.76,"872552337244","16930778320","Louise Lewis",""
"000000000194",13,1,"Load","Machinery, engine parts and dogfood",4731.82,"","","Velma A. French",""
"000000000194",14,1,"Unload","krazy glue",3357.23,"744447073231","445114480568","Kevin Edwards",""
"000000000195",2,1,"Load","Caesar salad mix",2483.31,"822381607413","143977941259","Kevin T. Covington",""
"000000000195",3,1,"Hook","Dogfood and velvet",9134.39,"634329958537","102458558507","Roberta Smith","Roberta Edwards"
"000000000195",4,1,"Load","Krazy glue and turtle eggs",8033.3,"98968408881","","Alfred Edwards",""
"000000000195",5,1,"Load","uranium",5517.88,"","","Oliver Anderson",""
"000000000195",7,1,"Unload","jogging pants",7180.85,"552503499642","846579495051","Velma Velazquez",""
"000000000195",8,1,"Load","Ice cream cones and stovepipe hats",5768.2,"","27776325198","Danielle L. Underwood",""
"000000000195",9,1,"Load","krazy glue",3017.61,"722619871495","308395259967","Patricia Anderson",""
"000000000195",10,1,"Unload","Jogging pants, dogfood and quilts",2492.74,"534576680578","70663281565","Velma Irvin",""
"000000000196",2,1,"Hook","krazy glue",4482.03,"521707998496","275958093076","Samuel Velazquez",""
"000000000196",3,1,"Hook","Yoyos, flash-frozen french fries and ice cream cones",983.96,"350787906579","215715874227","Eduardo O. Edwards",""
"000000000196",5,1,"Load","Bricks, dogfood and hot dog buns",865.03,"","663880245525","William R. Jackson",""
"000000000196",6,1,"Hook","potatoes",8322.23,"","512554136617","Ulysses Xing-Anderson",""
"000000000196",9,1,"Unload","Hot dog buns, dogfood, ice cream cones and yoyos",5335.5,"199549562798","","William O'Toole",""
"000000000197",2,1,"Load","bricks",4526.86,"177555636430","91014218011","Louise Underwood",""
"000000000197",3,1,"Load","ice cream cones",9716.1,"273950135870","","Betty K. Quasnoy",""
"000000000197",3,2,"Unload","Orange juice and engine parts",2326.58,"929747083007","292336427719","Danielle S. Underwood","Danielle F. Covington"
"000000000197",4,1,"Drop","bricks",7581.62,"720286020955","","Velma Quasnoy",""
"000000000197",5,1,"Load","Windows, quilts, hot dog buns and dogfood",9690.79,"","69624472291","Patricia I. Williams",""
"000000000197",5,2,"Drop","Potatoes and turtle eggs",3030.2,"464565150291","292964730554","Oliver E. Quasnoy",""
"000000000197",6,1,"Unload","Machinery and bricks",4548.9,"","298949455663","Xaviera O'Toole-Grimes",""
"000000000197",7,1,"Drop","engine parts",5292.63,"773880502174","","Roberta G. Lewis-Ramakrishnan",""
"000000000198",2,1,"Load","Krazy glue, machinery, engine parts and potatoes",6671.71,"150805342723","433690456987","Roberta Quasnoy",""
"000000000198",3,1,"Load","Krazy glue, turtle eggs, yoyos and radium",2077.56,"","936115513533","Roberta Thompson",""
"000000000198",4,1,"Load","Hot dog buns and lobsters",2120.24,"","333475093240","Patricia J. Irvin",""
"000000000198",5,1,"Hook","bricks",9814.72,"796133133417","604458568502","William Williams",""
"000000000198",6,1,"Load","Hot dog buns, krazy glue and nylon stockings",4454.86,"275239227910","","Mitchell T. O'Toole Ramakrishnan",""
"000000000198",9,1,"Drop","Nylon stockings, yoyos and potatoes",1899.08,"176958081227","169467790077","William Smith Edwards",""
"000000000198",10,1,"Hook","Nylon stockings, uranium and velvet",5939.03,"898283573159","","Charles Thompson",""
"000000000198",11,1,"Unload","turtle eggs",5601.35,"276810253697","423380352116","Velma Williams Dawson",""
"000000000198",12,1,"Unload","Nylon stockings, ice cream cones, Caesar salad mix and lobsters",118.5,"","101029415738","Oliver Williams","Quincy Anderson"
"000000000199",2,1,"Hook","Nylon stockings, windows and potatoes",747.31,"933217133513","805309223979","Oliver Underwood",""
"000000000199",4,1,"Load","Gold, windows, turtle eggs and orange juice",7878.9,"416518997526","","Velma Ramakrishnan-Perry","Yancey Velazquez-Dawson"
"000000000199",4,2,"Drop","Stovepipe hats, ice cream cones, dogfood and turtle eggs",9793.53,"472778703055","","Charles B. Quasnoy","Patricia Ramakrishnan-Xing"
"000000000199",6,1,"Load","Flash-frozen french fries, dogfood, uranium and orange juice",9653.79,"374056148431","120776706244","Ulysses Velazquez",""
"000000000199",7,1,"Unload","Engine parts, bricks and dogfood",9576.61,"858667500602","775147346399","Patricia A. Anderson",""
"000000000200",2,1,"Load","Krazy glue, ice cream cones and turtle eggs",6971.55,"360551551296","153885651570","Danielle Nelson French",""
"000000000200",3,1,"Unload","Jogging pants and dogfood",443.9,"424655656844","","Isaiah T. Nelson",""
"000000000200",4,1,"Hook","engine parts",4608.59,"","171774970744","Quincy X. Williams",""
"000000000200",4,2,"Drop","Gold, flash-frozen french fries, lobsters and hot dog buns",1197.41,"","404449565063","William Irvin",""
"000000000200",5,1,"Hook","Radium and yoyos",8516.19,"741387077863","551942803870","Eduardo M. Jackson",""
